title;relevancy;engagement;activity
mock caterpillar;0.01174628;0.01180754;
moda;0.079874706;0.01657139;
model;0.057165231;0.01711583;
modern family;0.039154268;0.016673472;
modern insanin en buyuk problemi;0.01018011;0.119164285;
modern sabahlar;0.037588097;0.023615081;
monica bellucci;0.046202036;0.019599837;
mor ve otesi;0.129992169;0.034469852;
moral bozukluguna iyi gelen seyler;0.002349256;0.02715394;
moralsizlik yalnizlik dusuk maas toplu tasima;0.000783085;0.019395672;
morhipo.com;0.000783085;0.017830407;
morrissey;0.071260767;0.0126242;
mortifera;0.018794049;0.010412413;
motosiklet;0.036021926;0.017966517;
motosiklet suruculerine duyulan antipatinin sebebi;0.002349256;0.040254526;
moussa sow;0.08770556;0.061181435;
mr. nobody;0.026624902;0.020212332;
mr. robot;0.025058731;0.050326664;
muammer guler;0.057165231;0.02960392;
muammer kaddafi;0.024275646;0.027732408;
mucize;0.098668755;0.018068599;
muge anli;0.069694597;0.030216415;
muge anli ile tatli sert;0.008613939;0.020008167;
muhabbet krali;0.024275646;0.024091466;
muhabbet kusu;0.016444792;0.02715394;
muhammad ali;0.021143305;0.027732408;
muhammed demirci;0.039154268;0.016639445;
muharrem ince;0.060297572;0.07251259;
muhendis;0.071260767;0.017558187;
muhendis vs doktor;0.002349256;0.023955356;
muhendislik okuyacaklara tavsiyeler;0.000783085;0.023751191;
muhsin yazicioglu;0.057165231;0.026167143;
muhtesem yuzyil;0.151135474;0.143357833;
muhtesem yuzyil kosem;0.01174628;0.072546618;
mujdat gezen;0.054815975;0.018817204;
mumtaz er turkone;0.028191073;0.020994964;
munir ozkul;0.072043853;0.062304342;
murat bardakci;0.071260767;0.050871104;
murat belge;0.062646829;0.017592215;
murat boz;0.078308536;0.033551109;
murat kosova;0.066562255;0.055907173;
murat mentes;0.069694597;0.025928951;
murat murathanoglu;0.037588097;0.020212332;
murathan mungan;0.137823023;0.017728324;
murphy yasalari;0.066562255;0.070198721;
muse;0.093970243;0.021369266;
muslum gurses;0.139389193;0.055328706;
mustafa balbay;0.066562255;0.023308834;
mustafa ceceli;0.060297572;0.033074724;
mustafa denizli;0.135473767;0.063971689;
mustafa kemal ataturk;0.26468285;0.256601334;
mustafa kemal ataturk vs recep tayyip erdogan;0.001566171;0.031339322;
mustafa koc;0.023492561;0.030046277;
mustafa pektemek;0.086922475;0.052946781;
mustafa sandal;0.097102584;0.019769974;
mustafa sarigul;0.07752545;0.079352117;
mustafa sarp;0.085356304;0.017319995;
mustang;0.020360219;0.018408874;
musteri memnuniyetinin sifir oldugu sirketler;0.003132341;0.048353069;
mutlaka izlenmesi gereken filmler;0.005481597;0.020110249;
mutlu ol yeter;0.031323414;0.020008167;
mutlu olmak icin gerekenler;0.003132341;0.078807677;
mutlulugun formulu;0.003132341;0.020110249;
mutluluk;0.14330462;0.110249081;
mutsuzken yapilanlar;0.002349256;0.03123724;
mutsuzlugun asil sebebi;0.003915427;0.052810671;
mutsuzluk;0.04385278;0.055839118;
muzeyyen senar;0.067345341;0.024431741;
muzik;0.13155834;0.032870559;
muzik tarihinin en abartilmis grubu;0.002349256;0.022219954;
my brute;0.007047768;0.014019328;
n11.com;0.008613939;0.025724786;
naber dergi;0.004698512;0.014495713;
nagehan alci;0.07595928;0.065843201;
narcos;0.045418951;0.040969103;
nargile;0.046202036;0.01561862;
narkoz sonrasi ayilma replikleri;0.003915427;0.033857357;
naruto;0.038371182;0.01725194;
natalie portman;0.06577917;0.023138696;
naz yapmak icin reddedilen erkegin geri donmemesi;0.003915427;0.017898462;
nazan oncel;0.069694597;0.01425752;
nazim hikmet;0.256068912;0.055328706;
nazli ilicak;0.088488645;0.043963523;
nba;0.126859828;0.019055397;
nba all star 2016;0.003915427;0.013508915;
nba de tum zamanlarin en iyi ilk besi;0;0.025180346;
ne yapiyorum lan ben burada hissi;0.004698512;0.022934531;
necati ates;0.062646829;0.024057438;
necati sasmaz;0.059514487;0.025758813;
necdet ozel;0.016444792;0.023240779;
necip fazil kisakurek;0.079874706;0.025894923;
necip uysal;0.088488645;0.035150402;
necmettin erbakan;0.092404072;0.042160065;
neden kotulendigi anlasilamayan entry ler;0.019577134;0.01711583;
neden pahali oldugu anlasilamayan seyler;0.000783085;0.036239281;
neden para basip borc odemiyoruz;0.002349256;0.024057438;
neden sevgilin yok sorusuna alternatif cevaplar;0.003132341;0.034537907;
nedim sener;0.049334377;0.01629917;
nefes vatan sagolsun;0.021143305;0.020484552;
nefret edilen kelimeler;0.003132341;0.033040697;
nefret edilen kucuk ve onemsiz seyler;0.004698512;0.05757452;
nefret edilesi hitap sekilleri;0.002349256;0.08894787;
nejat isler;0.102584182;0.048761399;
nerelisin sorusuna ilce ismiyle cevap veren insan;0.000783085;0.027460188;
neseli kaprissiz anlayisli huzur veren kadin;0.001566171;0.034265687;
neseliymis gibi gorunen sarkilar;0.006264683;0.026541445;
neset ertas;0.141738449;0.067952906;
netflix;0.051683634;0.027766435;
netflix turkiye;0.003132341;0.015720702;
nevsin mengu;0.022709475;0.056962025;
new balance;0.014878622;0.021028991;
new york city;0.026624902;0.024465768;
new york ta bes minare;0.020360219;0.018068599;
nexus 5;0.01174628;0.008506874;
neymar;0.048551292;0.021845651;
nicolas anelka;0.062646829;0.014972097;
nicolas sarkozy;0.020360219;0.014495713;
nigde gazozu;0.01174628;0.019633864;
nihal bengisu karaca;0.032889585;0.023615081;
nihat dogan;0.223962412;0.146352253;
nihat genc;0.09945184;0.038689261;
nihat hatipoglu;0.049334377;0.035490676;
nihat kahveci;0.081440877;0.028004628;
nihat ozdemir;0.030540329;0.01480196;
nihat sirdar;0.031323414;0.016673472;
nikola tesla;0.067345341;0.048285014;
nil karaibrahimgil;0.10963195;0.049305839;
nilufer;0.111198121;0.021641486;
nilufer turizm;0.014878622;0.021335239;
nineteen eighty four;0.028974158;0.019701919;
nip/tuck;0.041503524;0.024431741;
nokia;0.080657792;0.032360147;
nokia 5800 xpressmusic;0.013312451;0.015244317;
nokia lumia 920;0.010963195;0.015142235;
norvec;0.098668755;0.022424119;
noryth aquanum;0.01018011;0.010752688;
noureddine amrabat;0.018010963;0.033346944;
novak cokovic;0.009397024;0.018715122;
ntv;0.271730619;0.082822921;
ntv spor;0.095536413;0.08908398;
ntvmsnbc;0.079091621;0.037838574;
ntvspor.net;0.007047768;0.016911665;
nukleer enerji santrali;0.003132341;0.015006125;
numan kurtulmus;0.063429914;0.04671975;
nuray mert;0.050900548;0.019974139;
nurgul yesilcay;0.050900548;0.030250442;
nuri bilge ceylan;0.118245889;0.033142779;
nuri sahin;0.068911511;0.03164557;
nusr et;0.048551292;0.041173268;
nusr et e gidip 45000 tl hesap odemek;0.000783085;0.017830407;
nutella;0.150352388;0.053150946;
o hayat benim;0.012529366;0.011535321;
o ses turkiye;0.067345341;0.142779366;
oblivion;0.036021926;0.016945692;
obsesif kompulsif bozukluk;0.034455756;0.021471349;
odasina izinsiz giren yasli hastaya bagiran doktor;0.000783085;0.019395672;
odatv;0.040720439;0.01207976;
odunc verilen kitabi geri getirmeyen insan;0.000783085;0.033142779;
odunc verilen kitabin geri gelmemesi;0.002349256;0.018783177;
ofise girerken muthis enerjiyle gunaydin diyen tip;0.007047768;0.022015789;
ogame;0.025058731;0.017013747;
oglak burcu erkegi;0.028191073;0.017422077;
oglak burcu kadini;0.017227878;0.015720702;
oglum bak git;0.09945184;0.023104669;
oglumu cope mi atayim;0.002349256;0.025010208;
ogrenci evi;0.038371182;0.02715394;
ogrenci evinde yasanabilecek en dumur olaylar;0.004698512;0.029671975;
ogrenci kolektifleri;0.010963195;0.011603376;
ogrencilerine idam ipi dagitan ogretmen;0.002349256;0.018272764;
ogrenciye 12 yilda ingilizce ogretemeyen sistem;0.000783085;0.049680142;
ogrenildiginde ufku iki katina cikaran seyler;0.09945184;0.348135293;
ogrenim kredisi;0.012529366;0.02729005;
ogrenim kredisi borclari silinsin kampanyasi;0.001566171;0.023002586;
ogrenim kredisi geri odemesi;0.007047768;0.040662856;
ogretim gorevlisinin sosyal deneye tepkisi;0;0.016809582;
ogretim uyesi yetistirme programi;0.000783085;0.017932489;
ogretmen;0.07595928;0.020314414;
ogretmen kumru konak a yardim kampanyasi;0.002349256;0.009085341;
ogretmen maasi;0.016444792;0.05607731;
ogretmen ogrenci diyaloglari;0.004698512;0.066829999;
ogretmenden isitilen en komik azarlar;0.002349256;0.050394719;
ogretmenler gunu;0.01174628;0.024942153;
ogretmenlerin yarim gun calisip 3 ay tatil yapmasi;0.004698512;0.030794882;
ogretmenlerin yarim gun calisip 3 ay tatil yapmasi;0;0.020688716;
ogretmenlik mulakat sonuclarindaki rezalet;0.000783085;0.014631823;
oguz atay;0.161315583;0.02974003;
oguz haksever;0.03367267;0.032394174;
oguzhan ozyakup;0.105716523;0.065877229;
okan bayulgen;0.232576351;0.240438274;
okan yalabik;0.039154268;0.011841568;
oktay mahmuti;0.014095536;0.012420035;
oktay sinanoglu;0.029757244;0.017217912;
oku calis evlen cocuk yetistir emekli ol ol;0.006264683;0.032121955;
okulda ogrenilmis en unutulmaz bilgiler;0;0.050156526;
okundugunda ufku 2 katina cikaran ince kitaplar;0.002349256;0.023717163;
okunmasi gereken kitaplar;0.000783085;0.026133116;
okunusu cezbeden ingilizce kelimeler;0.003132341;0.035524704;
okurken aglanan kitaplar;0.001566171;0.035490676;
olan biten;0.044635865;0.047366272;
olcan adin;0.067345341;0.026065061;
olcay sahan;0.092404072;0.048250987;
oldeuboi;0.017227878;0.020076222;
oldugundan genc gostermek;0.002349256;0.04699197;
oldurdugu kisinin ailesinden tazminat istemek;0.006264683;0.027596298;
oldurmeyip surunduren seyler;0.008613939;0.030352525;
ole de olur bole de;0.001566171;0.001293045;
olimpos;0.035238841;0.01575473;
olmasaydi da olurduk;0.004698512;0.020654689;
olmayacagini bildigi halde deneyen insan;0.003132341;0.019157479;
olmek;0.048551292;0.016095005;
olmenin en kotu yani;0.000783085;0.01711583;
olum;0.214565388;0.099156118;
olum fikrinin insanlari cildirtmiyor olusu;0.000783085;0.024703961;
olumcul frp enstantaneleri;0.000783085;0.011569348;
olumu en iyi anlatan cumle;0;0.031543487;
olumun en iyi tanimi;0.000783085;0.040730911;
olunce cok uzulunen dizi karakterleri;0.001566171;0.039812168;
olunce cok uzulunen film karakterleri;0.000783085;0.01697972;
olurken calmasi istenen sarkilar;0.001566171;0.025350483;
omegle;0.014095536;0.017626242;
omer asik;0.032889585;0.02674561;
omer halisdemir;0.018794049;0.020382469;
omer hayyam;0.094753328;0.021301211;
omer tugrul inancer;0.01018011;0.017285967;
omer urundul;0.122161316;0.062440452;
omur gedik;0.035238841;0.029774057;
onay bekleyen caylak;0.018010963;0.030318497;
once upon a time;0.037588097;0.017285967;
one piece;0.040720439;0.017319995;
onedio;0.031323414;0.028821288;
onur air;0.012529366;0.021811624;
onur kivrak;0.043069695;0.041513543;
onur unlu;0.054815975;0.015312372;
oooeeeeeeeaaaaaagggggghhhhh;0.019577134;0.021539404;
opera;0.073610023;0.025588676;
opera yapan galatasarayliya tokat atan kadin;0.003915427;0.018851232;
opeth;0.084573218;0.014189465;
opusmek;0.018794049;0.018919287;
oray egin;0.068128426;0.027936573;
orduspor;0.045418951;0.009459643;
oreo;0.016444792;0.022492174;
orgazmdan daha zevkli anlar;0.09788567;0.079794474;
orgazmik yiyecek;0.017227878;0.023512999;
orhan gencebay;0.142521535;0.032360147;
orhan pamuk;0.169929522;0.057880768;
orhan veli;0.115113547;0.019633864;
orijinalinden iyi olan cover lar;0.018794049;0.077480604;
orlando bloom;0.034455756;0.018613039;
orospu cocugu;0.250587314;0.024431741;
orospu cocugu taksici;0.036021926;0.038417041;
orta dogu teknik universitesi;0.014095536;0.073159113;
ortadogu insaninin en karakteristik ozelligi;0.001566171;0.023547026;
ortadogu nun surekli savas halinde olmasinin sirri;0.001566171;0.016333197;
ortak facebook hesabi acan sevgililer;0.003132341;0.020926909;
oruc tutmak;0.005481597;0.03001225;
os x;0.016444792;0.010174221;
oscar cardozo;0.030540329;0.021777596;
osman baydemir;0.034455756;0.015720702;
osman gazi koprusu;0.009397024;0.04263645;
osman gokcek;0.019577134;0.016775555;
osman pamukoglu;0.059514487;0.054307881;
osmanli imparatorlugu nun cokus nedeni;0.001566171;0.027187968;
osmanli kuruluyor padisah tayyip bey olacak;0;0.018851232;
osmanli yi yeniden kuracagiz;0.000783085;0.016333197;
osmanlicanin liselerde zorunlu ders olmasi;0.003132341;0.022594256;
osmanlilar;0.01018011;0.018408874;
osmanlispor;0.036805012;0.01629917;
osym;0.086922475;0.051687764;
otel odasi yalnizligi;0.006264683;0.019055397;
otisabi;0.095536413;0.040356608;
otobuste kitap okuyan artist tip;0.007047768;0.038587178;
otobuste yasanan dumur olaylar;0.003915427;0.034844154;
otobuste yer vermeyen genclik;0.003132341;0.04236423;
otomatik vites;0.014095536;0.037464271;
otuzluk abilerden genc sozluk erkeklerine ogutler;0.007047768;0.042942698;
overwatch;0.007047768;0.01316864;
owencan;0.10963195;0.04154757;
oy kullanmayan insanlar;0.003132341;0.033925412;
oy ve otesi;0.036021926;0.049680142;
oy vermemek;0.006264683;0.018476929;
oyku serter;0.019577134;0.022356064;
oyle bir gecer zaman ki;0.111198121;0.110589356;
oz;0.168363352;0.022356064;
ozan guven;0.041503524;0.019191507;
ozan tufan;0.081440877;0.086123588;
ozcan deniz li coca cola reklami;0.003915427;0.032530284;
ozdemir asaf;0.133907596;0.025282428;
ozel hayattan insan silmek;0.014095536;0.042942698;
ozer hurmaci;0.050117463;0.018783177;
ozgecan aslan;0.049334377;0.04181979;
ozgu namal;0.042286609;0.016469307;
ozgur suriye ordusu;0.035238841;0.031611542;
ozgurluk;0.178543461;0.035830951;
ozguven;0.093970243;0.01643528;
ozguveni arttiran seyler;0.003915427;0.021505376;
ozguveni siken seyler;0.007047768;0.017013747;
ozhan canaydin;0.064996085;0.021641486;
ozlem;0.086139389;0.016605417;
ozlem tekin;0.05559906;0.020042194;
ozlemek;0.057948316;0.09058119;
ozlenen dizi karakterleri;0.001566171;0.043112835;
ozlenen kucuk kardes;0.018794049;0.007962434;
ozsut;0.021143305;0.016231115;
ozyegin universitesi;0.013312451;0.018306792;
pamir dikdik;0.002349256;0.017864434;
pamukkale turizm;0.013312451;0.042296175;
panik atak;0.037588097;0.020892881;
para;0.316366484;0.030658772;
para biriktirmek isteyenlere tavsiyeler;0.000783085;0.028412958;
para karsiligi seks yapan universiteli kiz;0;0.020960936;
para sikintisi olmasa istigal edilecek meslekler;0.000783085;0.021233156;
para vermese bile calisilmak istenilen sirketler;0.000783085;0.020790799;
paramparca;0.043069695;0.021947734;
parasina kesinlikle degen seyler;0.007047768;0.07196815;
parayla her kadinin elde edilebilmesi;0.000783085;0.021879679;
parfum olup siselense satin alinabilecek kokular;0.001566171;0.020552607;
paris;0.149569303;0.040662856;
paris denince akla gelenler;0.002349256;0.021165101;
parkta spor yapan hamile kadina saldiri;0.003132341;0.018817204;
pascal nouma;0.115896633;0.022526201;
passolig;0.050117463;0.04168368;
patates kizartmasi;0.027407987;0.016945692;
patlicangil;0.01174628;0.014870015;
pau gasol;0.031323414;0.015856812;
paul pogba;0.037588097;0.018476929;
paypal;0.048551292;0.024806043;
paypal hesaplarimizla losev e bagis kampanyasi;0.003915427;0.053491221;
pazar sabahi erken kalkmak;0.005481597;0.056791888;
pazar sabahi erken kalkmak icin bir neden;0.000783085;0.061079352;
pazar sabahi gulumsemek icin bir neden;0.003132341;0.022968559;
pazartesi sabahi gulumsemek icin bir neden;0.001566171;0.018170682;
pazartesi sabahi nese ile uyanan insan;0.000783085;0.018544984;
pazartesi sendromu;0.056382146;0.046549612;
pearl jam;0.083007048;0.009867973;
peder zickler;0.026624902;0.01357697;
pegasus airlines;0.018794049;0.139274534;
pek yakinda;0.025058731;0.036205254;
pelin batu;0.064996085;0.054852321;
pena;0.043069695;0.021743569;
penguen;0.107282694;0.029535865;
penny dreadful;0.021143305;0.015550565;
pepe;0.061080658;0.016775555;
pepee;0.025841817;0.016095005;
perihan magden;0.061863743;0.028344903;
periscope;0.029757244;0.026779638;
person of interest;0.086922475;0.054648156;
pes oynarken kullanilabilecek sozler;0.002349256;0.018170682;
pidesi super olan mekanlar rehberi;0.000783085;0.016809582;
pierre achille webo kouamo;0.003132341;0.015142235;
pilli bebek;0.072043853;0.018579012;
pilot kalemle donem odevi hazirlamis efsane nesil;0.001566171;0.021573431;
pinar altug;0.039937353;0.024703961;
pinhani;0.053249804;0.018613039;
pink floyd;0.214565388;0.034503879;
pipi isimleri;0.000783085;0.021403294;
pis yedili;0.031323414;0.018681094;
pisman olmak istemeyenlere tavsiyeler;0.002349256;0.049680142;
pismanlik;0.064996085;0.026099088;
piyangodan buyuk ikramiye kazanilirsa yapilacaklar;0.002349256;0.019906084;
pizza.it school italy;0.003915427;0.012862393;
pizzagate;0.009397024;0.026303253;
pkk;0.20908379;0.068157071;
pkk yerine akp ye kizmak;0.000783085;0.019361644;
platonigin asiri umut veren siradan davranislari;0.016444792;0.032360147;
platonik ask;0.049334377;0.049407922;
playstation 3;0.040720439;0.027119913;
playstation 4;0.029757244;0.04426977;
plaza dili ve edebiyati;0.02192639;0.018136654;
pms;0.095536413;0.028208793;
pms doneminde aglanan sacma seyler;0.002349256;0.028276848;
pointer nick li yazar tarafindan taciz edilmek;0.001566171;0.021028991;
pokemon;0.094753328;0.018000544;
pokemon go;0.028191073;0.139853001;
polis;0.173844949;0.033380972;
polis sizin dostunuzdur arkadasinizdir;0.005481597;0.014019328;
polislerle girilen ilginc diyaloglar;0;0.027902545;
polonya;0.079091621;0.015040152;
popmundo;0.008613939;0.020484552;
popoya kadar sort giymenin mantikli aciklamasi;0.000783085;0.024363686;
porno;0.100234926;0.017694297;
porno cd nin uzerinde yazanlar;0.003915427;0.022185926;
postmodern siir denemeleri;0.003915427;0.009970056;
poyraz karayel;0.05403289;0.096059616;
prag;0.047768207;0.030522662;
prag denince akla gelenler;0.002349256;0.020416497;
predestination;0.018794049;0.020246359;
preet bharara;0.016444792;0.019701919;
premier league;0.111981206;0.015652647;
prezervatif;0.05403289;0.017456105;
prezervatif hap ve spirale ragmen dogan bebek;0.004698512;0.022117871;
pringles;0.045418951;0.024669933;
prison break;0.136256852;0.057812713;
pro evolution soccer 2010;0.004698512;0.01371308;
pro evolution soccer 2011;0.003132341;0.01384919;
pro evolution soccer 2012;0.002349256;0.016231115;
pro evolution soccer 2013;0.003915427;0.016605417;
pro evolution soccer 2016;0.003132341;0.01384919;
progresif gece siirleri;0.007830854;0.059718252;
progressive asik atismasi;0.002349256;0.013781135;
prometheus;0.049334377;0.022526201;
protein tozu;0.014878622;0.04168368;
prozac;0.05559906;0.021607459;
psv taraftarlarinin multecilere bozuk para atmasi;0.001566171;0.024261603;
ptt;0.040720439;0.01738805;
ptt kargo;0.01018011;0.022662311;
pucca;0.036021926;0.03164557;
pulp fiction;0.09945184;0.022083844;
puslu kitalar atlasi;0.04385278;0.024942153;
queen;0.133907596;0.014427658;
quentin tarantino;0.061080658;0.022968559;
r10.net;0.002349256;0.015652647;
radamel falcao garcia;0.010963195;0.023478971;
